,qu50_dist_EmbLCos,qu50_dist_EmbLCos_nor,qu50_dist_SpCos,qu50_dist_SpCos_nor
258,0.422108263,2.024272948,0.002840579,3.686910104
259,0.52157186,2.501263062,0.004778355,6.202034659
260,0.317852139,1.524299674,0.000858366,1.114111094
261,0.458043218,2.196603517,0.000826478,1.072721646
262,0.463004798,2.220397394,0.001298785,1.685749652
263,0.438270539,2.101781164,0.000720382,0.935014699
264,0.247348458,1.186190453,0.001844794,2.394437568
265,0.248701215,1.192677769,0.001242161,1.612254371
266,0.277476668,1.330674054,0.002041548,2.649814328
267,0.159655601,0.765648394,0.001423955,1.848212904
268,0.195767909,0.938829485,0.001430064,1.856142658
269,0.218579948,1.048227468,0.001425117,1.849721492
270,0.265308291,1.272319078,0.001625746,2.110126876
271,0.334147066,1.602444031,0.00276801,3.592720099
272,0.602159649,2.887731882,0.004726946,6.13530868
273,0.330954969,1.587135931,0.002242714,2.910915983
274,0.50766781,2.434584452,0.001750261,2.27173913
275,0.427596569,2.050592807,0.001777023,2.306475321
276,0.359701127,1.724991725,0.00190717,2.475398422
277,0.563529372,2.702475559,0.001452059,1.884689773
278,0.57064876,2.736617471,0.001837671,2.385192635
279,0.571205497,2.739287374,0.001883924,2.445226675
280,0.542138845,2.59989461,0.001821727,2.364497911
281,0.497214288,2.384453279,0.002272099,2.949056166
282,0.588482887,2.822143257,0.002923012,3.79390376
283,0.395086378,1.89468612,0.002729416,3.542627263
284,0.398845702,1.912714431,0.002205133,2.862138326
285,0.453155041,2.173161653,0.002302855,2.988975708
286,0.570943341,2.738030172,0.001937449,2.514699056
287,0.40079391,1.922057304,0.002628595,3.411766981
288,0.493604273,2.367141002,0.002464831,3.199210893
289,0.426756382,2.046563585,0.002389133,3.100959307
290,0.532877907,2.555482626,0.002059102,2.672597865
291,0.4718135,2.262640627,0.001930594,2.505802259
292,0.46068421,2.209268726,0.002539963,3.296727526
293,0.26178214,1.255408979,0.002155334,2.79750116
294,0.500284001,2.399174475,0.001624823,2.108927743
295,0.3577981,1.71586552,0.001972139,2.559724586
296,0.318667114,1.528207985,0.001550883,2.012958378
297,0.550562322,2.640290449,0.001820803,2.363298778
298,0.479093164,2.297551167,0.001871765,2.42944453
299,0.548146099,2.628703148,0.001953274,2.535239053
300,0.381802052,1.830979476,0.002140403,2.778121615
301,0.413099736,1.981071431,0.002085,2.706212285
302,0.347412378,1.666059492,0.002268612,2.944530404
303,0.466977656,2.239449732,0.002205789,2.862989324
304,0.570647791,2.736612827,0.001559108,2.023634535
305,0.507139429,2.432050538,0.001066655,1.384457682
306,0.132967889,0.637664137,0.001090467,1.415364382
307,0.085608393,0.410545752,0.001260281,1.635772861
308,0.091532081,0.43895354,0.001090527,1.415441745
309,0.152777553,0.732663854,0.001132935,1.470485842
310,0.22793445,1.093088152,0.001003236,1.302142968
311,0.468779087,2.248088721,0.001769125,2.296224663
312,0.341397882,1.637216224,0.000766456,0.994816649
313,0.383286864,1.838100074,0.001064718,1.38194337
314,0.489245445,2.346237697,0.00146395,1.900123782
315,0.387336463,1.857520433,0.000962675,1.249497138
316,0.331472039,1.589615606,0.001056314,1.371035123
317,0.47542268,2.279948903,0.001178622,1.52978493
318,0.480833173,2.305895596,0.001766086,2.292279127
319,0.497755557,2.387049006,0.004405677,5.718319666
320,0.524431214,2.514975452,0.008121103,10.54073186
321,0.399720997,1.916912014,0.007677495,9.964954356
322,0.448249936,2.149638611,0.006149083,7.981161999
323,0.562407523,2.697095593,0.009065241,11.76616896
324,0.387876451,1.860110015,0.020801008,26.99853009
325,0.393759847,1.888324574,0.033812851,43.8871654
326,0.32499522,1.558555208,0.008698434,11.29007427
327,0.320450425,1.536760078,0.003571928,4.636159678
328,0.519341156,2.490565443,0.004792303,6.220137707
329,0.271288335,1.30099713,0.0040721,5.285355098
330,0.542648539,2.602338913,0.003618419,4.696503172
331,0.594561741,2.851295162,0.001834869,2.381556553
332,0.364889264,1.749872086,0.00942421,12.23209036
333,0.509364769,2.442722432,0.003716588,4.82392078
334,0.602769211,2.890655112,0.001841336,2.389950487
335,0.471061647,2.259035022,0.001098424,1.425692403
336,0.537134439,2.575895356,0.001926899,2.501005725
337,0.536534324,2.573017432,0.001573086,2.041776265
338,0.455964833,2.186636366,0.001066625,1.384419
339,0.422435403,2.025841789,0.002099603,2.725166331
340,0.463646919,2.223476765,0.001556635,2.020423952
341,0.488299787,2.341702678,0.001509964,1.959848368
342,0.563931957,2.704406204,0.002839655,3.68571097
343,0.388805181,1.864563854,0.002032489,2.638055083
344,0.488156945,2.341017659,0.001833022,2.379158286
345,0.510352373,2.447458612,0.001398057,1.814598484
346,0.495580077,2.376616219,0.001692683,2.197006034
347,0.531431705,2.548547182,0.0024845,3.224740832
348,0.485472441,2.328143785,0.001930892,2.506189076
349,0.531876624,2.550680846,0.001730025,2.245474238
350,0.504505828,2.419420774,0.00271669,3.526110166
351,0.372817636,1.787893582,0.00278002,3.608308835
352,0.508335546,2.437786663,0.001805156,2.342990871
353,0.375711113,1.801769616,0.001814902,2.355639796
354,0.318442047,1.527128648,0.002858579,3.710273867
355,0.497159094,2.38418859,0.004091889,5.311039765
356,0.552182451,2.648059979,0.002388716,3.100417763
357,0.269005865,1.290051257,0.004366904,5.667994739
358,0.470398933,2.255856893,0.003916651,5.083591212
359,0.516622573,2.47752814,0.001878023,2.437567693
360,0.543343157,2.605670038,0.000753641,0.978183506
361,0.557581589,2.673952219,0.003040373,3.9462324
362,0.580715999,2.784896177,0.002031177,2.636353087
363,0.588956788,2.824415911,0.001300722,1.688263964
364,0.328351676,1.574651516,0.001040548,1.35057249
365,0.40695858,1.95162075,0.000984609,1.277966888
366,0.379535675,1.820110781,0.001227528,1.593261643
367,0.606845155,2.910201813,0.001236111,1.604401981
368,0.57641992,2.764293791,0.001567096,2.034001238
369,0.607475862,2.913226445,0.001741052,2.259786477
370,0.558828816,2.679933453,0.001407027,1.826241683
371,0.383960366,1.841329941,0.00115177,1.494932694
372,0.446230382,2.139953585,0.00126189,1.637861674
373,0.294026077,1.410038812,0.001022011,1.326512456
374,0.439301163,2.10672365,0.000917792,1.191242457
375,0.424448639,2.035496515,0.001647443,2.138287173
376,0.377747625,1.811535964,0.001156598,1.501199134
377,0.593580812,2.846590997,0.004741222,6.153837227
378,0.517806351,2.483205095,0.001049429,1.362099644
379,0.440299928,2.111513354,0.001183301,1.535857961
380,0.355077624,1.702819141,0.002613306,3.391923255
381,0.526570961,2.525236877,0.003269553,4.243694879
382,0.373252124,1.789977224,0.001416862,1.839006653
383,0.525829628,2.521681723,0.001478642,1.919193873
384,0.545764416,2.617281493,0.001678795,2.17898035
385,0.495117605,2.374398375,0.004582733,5.948127804
386,0.253875792,1.217493101,0.003653616,4.742186291
387,0.380387425,1.824195456,0.001270711,1.649311465
388,0.327633291,1.571206411,0.000978142,1.269572954
389,0.283272833,1.358470285,0.000723094,0.938534736
390,0.44956848,2.155961854,0.000907332,1.177665171
391,0.24410367,1.170629669,0.000770956,1.000657589
392,0.179229856,0.85951918,0.000880927,1.143393161
393,0.194357514,0.93206576,0.00072515,0.941203775
394,0.398280442,1.910003653,0.000636965,0.826744546
395,0.158211023,0.758720739,0.000598371,0.77665171
396,0.151031077,0.724288412,0.000802636,1.041776265
397,0.406515718,1.949496947,0.000574499,0.745667647
398,0.120706499,0.578863105,0.000581652,0.754951261
399,0.290064812,1.39104207,0.000561625,0.728957141
400,0.359238774,1.722774452,0.000836492,1.085718706
401,0.241920054,1.160157865,0.001068443,1.386778586
402,0.328572452,1.575710273,0.001295835,1.681920161
403,0.483384997,2.318133186,0.001274168,1.653798546
404,0.356470227,1.709497542,0.000888675,1.15345041
405,0.410170019,1.967021606,0.000745922,0.968164939
406,0.351641923,1.686342806,0.000655353,0.850611171
407,0.506855384,2.430688361,0.00049454,0.641884574
408,0.18524304,0.88835616,0.000621885,0.807171592
409,0.366181433,1.756068844,0.000657976,0.854015163
410,0.278108835,1.33370569,0.001348108,1.74976791
411,0.189228445,0.907468667,0.00062266,0.808177317
412,0.507047489,2.431609628,0.00163278,2.119255764
413,0.313969195,1.505678528,0.000611931,0.794251895
414,0.284578472,1.364731643,0.000626564,0.813244623
415,0.205202222,0.98407291,0.001034081,1.342178555
416,0.53164576,2.54957371,0.000957429,1.242689154
417,0.155079484,0.743703054,0.001081109,1.40321832
418,0.114753395,0.550314254,0.000632852,0.821406468
419,0.543882594,2.608256976,0.000726014,0.942325545
420,0.446455389,2.141032637,0.000571162,0.741335293
421,0.253754675,1.216912271,0.000386417,0.501547269
422,0.356015801,1.707318286,0.000437349,0.56765434
423,0.193192065,0.9264767,0.000605226,0.785548507
424,0.308046997,1.477277885,0.000638157,0.828291815
425,0.393530488,1.887224656,0.000566065,0.734720718
426,0.565254793,2.710750028,0.000457466,0.593764506
427,0.414428204,1.987442267,0.000680059,0.882678323
428,0.532783657,2.555030639,0.000630915,0.818892155
429,0.551318467,2.643916635,0.000718981,0.933196658
430,0.421236753,2.020093516,0.000936389,1.215379855
431,0.401997775,1.927830589,0.00098893,1.283575739
432,0.562613428,2.698083032,0.001713514,2.224044561
433,0.195745498,0.938722008,0.001782477,2.313554077
434,0.131364882,0.629976715,0.002390385,3.102583939
435,0.36421296,1.746628785,0.001649171,2.140530713
436,0.437043816,2.09589826,0.001214713,1.576628501
437,0.308431476,1.479121706,0.000794113,1.030713291
438,0.426091284,2.043374022,0.001028389,1.334790345
439,0.38273859,1.835470761,0.00124532,1.616354634
440,0.414179474,1.98624945,0.000843972,1.09542782
441,0.371652722,1.782307096,0.001958489,2.542008355
442,0.415499508,1.99257984,0.004706204,6.108386198
443,0.394805312,1.893338235,0.001080722,1.402715457
444,0.542901829,2.603553596,0.000824898,1.070671515
445,0.500699759,2.401168291,0.001066476,1.384225592
446,0.487894744,2.339760242,0.001438797,1.867476404
447,0.451597005,2.165689899,0.001023352,1.328253133
448,0.325869709,1.562748932,0.000915527,1.188302646
449,0.116995752,0.561067755,0.000464618,0.60304812
450,0.549222499,2.633865161,0.000581682,0.754989943
451,0.505067021,2.422112043,0.000516683,0.670625097
452,0.58574836,2.809029491,0.000579208,0.751779359
453,0.246235549,1.180853363,0.000702113,0.911302801
454,0.507301554,2.432828027,0.001292169,1.677162309
455,0.475514561,2.280389528,0.002527893,3.281061427
456,0.395927668,1.89872063,0.001357675,1.762184744
457,0.365023524,1.750515944,0.001568764,2.036167415
458,0.343268067,1.64618493,0.000643045,0.834635618
459,0.433231592,2.077616265,0.000848711,1.101578214
460,0.569704965,2.732091385,0.001351535,1.754216308
461,0.182987422,0.877539059,0.00116986,1.518412502
462,0.299562454,1.436589202,0.000875026,1.135734179
463,0.606851429,2.910231898,0.006273717,8.14292898
464,0.64631471,3.099482998,0.002426237,3.149118057
465,0.438471198,2.10274345,0.007670015,9.955245242
466,0.306384832,1.469306766,0.00077951,1.011759245
467,0.461162925,2.211564462,0.000472486,0.613260096
468,0.313076407,1.50139705,0.000578672,0.751083088
469,0.12355426,0.592519899,0.000560045,0.726907009
470,0.376579106,1.805932184,0.000711858,0.923951725
471,0.152608544,0.731853351,0.000551522,0.715844035
472,0.155839741,0.747348963,0.000608325,0.789571406
473,0.234377861,1.123988335,0.000879049,1.140956212
474,0.329613268,1.580701638,0.000514358,0.667607922
475,0.569865927,2.7328633,0.002574146,3.341095467
476,0.654464841,3.138567968,0.009263128,12.02301563
477,0.638851091,3.06369028,0.006456643,8.380357419
478,0.518517569,2.486615828,0.002069354,2.685904379
479,0.544476792,2.61110653,0.002036422,2.643161071
480,0.392539203,1.882470826,0.002095014,2.719209346
481,0.561365381,2.692097868,0.002194077,2.847787405
482,0.465848148,2.234033035,0.001467228,1.904378771
483,0.265311778,1.2723358,0.008367747,10.86086183
484,0.500069916,2.398147804,0.002012014,2.611480737
485,0.643645987,3.086684801,0.004125357,5.354479344
486,0.677307114,3.248110945,0.003264785,4.237505802
487,0.322001994,1.544200819,0.0015935,2.068273248
488,0.562064752,2.69545179,0.001313955,1.705438651
489,0.513666674,2.463352758,0.001231581,1.598522358
490,0.491841227,2.358686095,0.001681209,2.18211357
491,0.67221494,3.223690789,0.001449674,1.881595234
492,0.631987885,3.030776914,0.003073007,3.988588891
493,0.541372791,2.596220903,0.001607656,2.086647068
494,0.525138855,2.518369034,0.001709163,2.218397029
495,0.437765211,2.0993578,0.00243783,3.164165248
496,0.458872348,2.200579715,0.001785338,2.317267523
497,0.420541644,2.016760032,0.002112776,2.742263655
498,0.499783695,2.396775193,0.002542585,3.300131518
499,0.515046895,2.469971776,0.0014835,1.925498994
500,0.357972085,1.716699891,0.002353519,3.054734643
501,0.337956965,1.620714878,0.001980513,2.570594151
502,0.411852568,1.975090483,0.003441304,4.46661767
503,0.425791055,2.041934238,0.002520293,3.271197586
504,0.408311397,1.958108352,0.002267867,2.943563361
505,0.521014124,2.498588372,0.003193051,4.144398886
506,0.380155236,1.82308196,0.001329273,1.725321058
507,0.579388231,2.778528699,0.003647894,4.7347594
508,0.455960095,2.186613641,0.002322346,3.014273557
509,0.56524244,2.710690787,0.001293868,1.679367167
510,0.490679324,2.353114043,0.006333083,8.21998298
511,0.417124897,2.000374595,0.004371285,5.673680953
512,0.499972522,2.397680739,0.005177706,6.720369797
513,0.465326607,2.231531922,0.011282921,14.64459229
514,0.419303209,2.01082096,0.002644449,3.43234566
515,0.418881744,2.008799774,0.003174484,4.12030017
516,0.495070726,2.374173561,0.002398133,3.112641188
517,0.638070047,3.059944684,0.001945734,2.525452576
518,0.528606638,2.534999223,0.000709921,0.921437413
519,0.220250666,1.056239606,0.000786275,1.020539997
520,0.372639954,1.787041489,0.000607163,0.788062819
521,0.504172966,2.417824492,0.001481295,1.922636546
522,0.351235509,1.684393796,0.001142055,1.482322451
523,0.297666878,1.427498727,0.002181143,2.830999536
524,0.20583114,0.987088967,0.00165844,2.15256073
525,0.200133055,0.959763089,0.001388073,1.801640105
526,0.211637825,1.014935648,0.001400083,1.817228841
527,0.238515168,1.14382931,0.001555711,2.019224818
528,0.369536877,1.772160293,0.002289027,2.971027387
529,0.553307414,2.653454881,0.0052118,6.764621693
530,0.31574744,1.514206324,0.002469003,3.204626335
